cnt,Tag1,Tag2
"63","9","1488"
"110","9","1565"
"36","9","1702"
"52","9","1848"
"69","9","1871"
"53","9","1925"
"328","9","2054"
"1084","9","2193"
"1992","9","2314"
"287","9","2358"
"4","9","2377"
"1317","9","2387"
"18","9","2426"
"1190","9","2531"
"277","9","2556"
"14","9","2587"
"66","9","2751"
"2559","9","2754"
"39","9","2763"
"20","9","3145"
"341","9","3158"
"5","9","3208"
"92","9","3235"
"1","9","3248"
"28","9","3318"
"15","9","3385"
"430","9","3496"
"2612","9","3586"
"13","9","3666"
"7","9","3788"
"167","9","3849"
"87","9","3961"
"229","9","3981"
"120","9","4037"
"733","9","4087"
"417","9","4088"
"20","9","4190"
"375","9","4196"
"42","9","4254"
"191","9","4452"
"15","9","4597"
"2","9","4679"
"229","9","4928"
"92","9","4945"
"5692","9","4985"
"156","9","5171"
"31","9","5192"
"194","9","5223"
"64","9","5254"
"488","9","5382"
"10","9","5401"
"547","9","5486"
"1009","9","5569"
"52","9","5600"
"8996","9","5608"
"2","9","5670"
"10","9","5728"
"1","9","5795"
"82","9","5827"
"274","9","5852"
"333","9","5871"
"14","9","5989"
"104","9","5990"
"157","9","6023"
"212","9","6067"
"42","9","6108"
"60","9","6129"
"8","9","6244"
"8","9","6284"
"10","9","6418"
"978","9","6439"
"53","9","6458"
"134","9","6540"
"7","9","6650"
"495","9","7003"
"27","9","7106"
"1","9","7471"
"12","9","7735"
"14","9","7835"
"207","9","7917"
"104","9","7967"
"181","9","7978"
"4","9","7979"
"326","9","7989"
"29","9","8011"
"98","9","8112"
"27","9","8241"
"46","9","8318"
"163","9","8454"
"547","9","8512"
"31","9","8746"
"69","9","8908"
"36","9","9020"
"335","9","9069"
"8","9","9182"
"36","9","9278"
"94","9","9298"
"52","9","9374"
"1","9","9468"
"1","9","9551"
"44","9","9745"
"24","9","9914"
"12","9","10079"
"20","9","10104"
"422","9","10256"
"48","9","10313"
"8","9","10315"
"67","9","10477"
"8","9","10502"
"2","9","10522"
"11","9","10712"
"18","9","10725"
"68","9","10776"
"2","9","10876"
"5","9","11050"
"24","9","11099"
"21","9","11137"
"40","9","11529"
"48","9","11768"
"33","9","11785"
"10","9","11839"
"1","9","11878"
"4","9","11950"
"66","9","12296"
"14","9","12607"
"25","9","12861"
"82","9","12862"
"12","9","13458"
"349","9","13591"
"43","9","13707"
"17","9","13925"
"102","9","13930"
"28","9","13959"
"2","9","14305"
"574","9","14383"
"3","9","14416"
"11","9","14868"
"18","9","14881"
"49","9","14948"
"1","9","15481"
"14","9","15516"
"23","9","15517"
"21","9","15627"
"13","9","15806"
"133","9","15811"
"69","9","16088"
"430","9","17310"
"11","9","18314"
"14","9","18433"
"15","9","18571"
"12","9","18759"
"5","9","18791"
"2","9","18917"
"1","9","18949"
"68","9","19432"
"1","9","20005"
"13","9","20013"
"69","9","20115"
"12","9","20202"
"13","9","20227"
"89","9","20301"
"51","9","20353"
"7","9","20400"
"16","9","20464"
"24","9","20484"
"44","9","20911"
"144","9","21030"
"3","9","21361"
"17","9","21488"
"19","9","22444"
"45","9","22917"
"23","9","23453"
"1","9","23751"
"27","9","24136"
"15","9","25081"
"92","9","25535"
"38","9","25907"
"72","9","25967"
"25","9","26113"
"9","9","27528"
"25","9","27739"
"11","9","27998"
"1","9","28427"
"1","9","28652"
"9","9","29378"
"5","9","30039"
"1","9","30437"
"4","9","31474"
"3519","9","32472"
"5","9","33127"
"8","9","33603"
"28","9","34447"
"601","9","34469"
"171","9","34480"
"59","9","34762"
"1090","9","34777"
"7","9","36000"
"54950","9","36252"
"3","9","36463"
"1","9","36606"
"7","9","36962"
"5","9","42252"
"5","9","42254"
"2","9","42533"
"10","9","42817"
"185","9","42953"
"25","9","43046"
"3","9","43341"
"98","9","44363"
"5","9","45137"
"221","9","45162"
"360","9","46426"
"18","9","46457"
"1","9","47964"
"1","9","48132"
"24","9","48213"
"19","9","52060"
"1","9","52711"
"5","9","53802"
"110","9","53836"
"26","9","54726"
"31","9","56975"
"4","9","57216"
"70","9","58202"
"2324","9","58338"
"8045","9","59103"
"1115","9","59767"
"14","9","60010"
"4","9","60324"
"7","9","62792"
"141","9","63066"
"8125","9","64139"
"1","9","64335"
"14","9","65053"
"6","9","65133"
"1","9","67118"
"35","9","67245"
"7","9","67404"
"10","9","67849"
"37","9","67868"
"1","9","69161"
"1","9","69376"
"23","9","69457"
"27","9","70885"
"36","9","72390"
"9","9","73694"
"3","9","74655"
"5","9","74726"
"3","9","74984"
"1","9","75378"
"74","9","78243"
"4","9","83676"
"181","9","84917"
"178","9","94228"
"5","9","95932"
"1","9","104441"
"50","9","104797"
"102","9","109459"
"1962","10","1"
"448","10","2"
"1187","10","3"
"1010","10","5"
"30886","10","8"
"8199","10","9"
"476503","10","10"
"239","10","12"
"5226","10","16"
"6272","10","17"
"633","10","22"
"125","10","33"
"358","10","41"
"3099","10","53"
"11236","10","58"
"15101","10","64"
"116","10","96"
"15439","10","114"
"2767","10","134"
"152","10","153"
"576","10","154"
"1778","10","197"
"766","10","219"
"301","10","227"
"618","10","236"
"83","10","242"
"7578","10","248"
"234","10","256"
"2047","10","259"
"3343","10","277"
"55","10","296"
"1471","10","305"
"327","10","306"
"273","10","317"
"1157","10","348"
"1014","10","367"
"1122","10","368"
"264","10","378"
"116","10","402"
"260","10","423"
"149","10","432"
"836","10","451"
"919","10","452"
"371","10","522"
"83","10","523"
"42","10","538"
"2584","10","543"
"915","10","572"
"1948","10","578"
"241","10","580"
"865","10","581"
"21","10","596"
"3849","10","598"
"810","10","603"
"124","10","623"
"159","10","624"
"153","10","722"
"86","10","817"
"45","10","820"
"1597","10","824"
"1529","10","854"
"44","10","869"
"82","10","905"
"619","10","942"
"19","10","981"
"26","10","990"
"24","10","991"
"113","10","997"
"35","10","1014"
"998","10","1018"
"20","10","1081"
"217","10","1083"
"364","10","1124"
"27205","10","1158"
"128","10","1259"
"89","10","1384"
"3817","10","1386"
"31","10","1398"
"102","10","1399"
"31","10","1435"
"181","10","1461"
"45","10","1470"
"14","10","1488"
"581","10","1565"
"16861","10","1702"
"74","10","1848"
"357","10","1871"
"103","10","1925"
"687","10","2054"
"271","10","2193"
"2032","10","2314"
"79","10","2358"
"380","10","2387"
"9","10","2426"
"1596","10","2531"
"245","10","2556"
"44","10","2587"
"2192","10","2751"
"2355","10","2754"
"48","10","2763"
"24","10","3145"
"53","10","3158"
"121","10","3208"
"131","10","3235"
"14","10","3248"
"8","10","3318"
"534","10","3385"
"359","10","3496"
"999","10","3586"
"21","10","3666"
"43","10","3788"
"132","10","3849"
"72","10","3961"
"559","10","3981"
"199","10","4037"
"3238","10","4087"
"841","10","4088"
"251","10","4190"
"2","10","4196"
"44","10","4254"
"667","10","4452"
"25","10","4597"
"172","10","4679"
"125","10","4928"
"109","10","4945"
"1422","10","4985"
"250","10","5171"
"50","10","5192"
"342","10","5223"
"21","10","5254"
"1042","10","5382"
"103","10","5401"
"1242","10","5486"
"5676","10","5569"
"74","10","5600"
"1913","10","5608"
"44","10","5728"
"6","10","5795"
"72","10","5827"
"12164","10","5852"
"4030","10","5871"
"49","10","5989"
"281","10","5990"
"28","10","6023"
"259","10","6067"
"92","10","6129"
"41","10","6244"
"36","10","6284"
"12","10","6418"
"331","10","6439"
"34","10","6458"
"106","10","6540"
"1","10","6650"
"1825","10","7003"
"81","10","7106"
"2","10","7471"
"1","10","7735"
"15","10","7835"
"21","10","7917"
"146","10","7967"
"144","10","7978"
"23","10","7979"
"115","10","7989"
"326","10","8011"
"160","10","8112"
"36","10","8241"
"29","10","8318"
"107","10","8454"
"2206","10","8512"
"18","10","8746"
"40","10","8908"
"275","10","9020"
"164","10","9069"
"14","10","9182"
"45","10","9278"
"209","10","9298"
"66","10","9374"
"113","10","9745"
"52","10","9914"
"241","10","10079"
"22","10","10104"
"2376","10","10256"
"123","10","10313"
"12","10","10315"
"296","10","10477"
"43","10","10502"
"7","10","10522"
"15","10","10712"
"110","10","10776"
"205","10","10876"
"6","10","11050"
"66","10","11070"
"3","10","11099"
"28","10","11137"
"129","10","11529"
"160","10","11768"
"30","10","11785"
"1","10","11839"
"47","10","11950"
"18","10","12296"
"1","10","12607"
"46","10","12861"
"214","10","12862"
"26","10","13458"
"52","10","13591"
"82","10","13707"
"21","10","13925"
"29","10","13930"
"10","10","13959"
"6","10","14305"
"2","10","14383"
"26","10","14416"
"29","10","14868"
"17","10","14881"
"2","10","14948"
"10","10","15481"
"7","10","15516"
"44","10","15517"
"98","10","15627"
"225","10","15811"
"268","10","16088"
"897","10","17310"
"2","10","18314"
"12","10","18433"
"33","10","18571"
"47","10","18759"
"6","10","18791"
"4","10","18917"
"1","10","18949"
"115","10","19432"
"6","10","20005"
"9","10","20013"
"39","10","20115"
"28","10","20202"
"106","10","20227"
"15","10","20301"
"13","10","20353"
"26","10","20400"
"187","10","20464"
"58","10","20484"
"123","10","20911"
"827","10","21030"
"14","10","21361"
"34","10","21488"
"15","10","22444"
"2","10","22522"
"194","10","22917"
"148","10","23453"
"1","10","23751"
"70","10","24136"
"103","10","25081"
"507","10","25535"
"21","10","25907"
"62","10","25967"
"6","10","26113"
"2","10","27492"
"33","10","27528"
"4","10","27739"
"4","10","27998"
"95","10","28427"
"5","10","28652"
"22","10","29378"
"21","10","30039"
"5","10","30437"
"17","10","31474"
"1","10","32334"
"2211","10","32472"
"60","10","33127"
"158","10","34447"
"11642","10","34469"
"5","10","34480"
"4","10","34762"
"4","10","34777"
"53","10","36000"
"407","10","36252"
"20","10","36463"
"1","10","36606"
"15","10","36962"
"139","10","40705"
"2","10","42252"
"22","10","42254"
"10","10","42817"
"84","10","43046"
"2","10","43341"
"2","10","45137"
"655","10","46426"
"5","10","46457"
"5","10","46589"
"4","10","47964"
"3","10","48132"
"38","10","48183"
"33","10","52060"
"11","10","52711"
"22","10","53802"
"850","10","53836"
"23","10","54726"
"4","10","56975"
"7","10","57216"
"681","10","58202"
"1653","10","58338"
"2433","10","59767"
"134","10","60010"
"958","10","60324"
"2","10","62293"
"10","10","62792"
"1602","10","63066"
"67","10","64139"
"6","10","65133"
"708","10","67118"
"130","10","67245"
"2","10","67404"
"6","10","67719"
"10","10","67746"
"18","10","67849"
"43","10","67868"
"5","10","68653"
"2","10","69376"
"1","10","69409"
"1","10","69457"
"1","10","70885"
"29463","10","72390"
"22","10","74655"
"3","10","74726"
"42","10","74984"
"3","10","75378"
"2","10","76973"
"3","10","78243"
"483","10","84917"
"1","10","94228"
"4","10","95932"
"2","10","96274"
"1","10","96563"
"20","10","96681"
"1","10","98423"
"111","10","104797"
"42","10","109459"
"11","10","115170"
"111","12","1"
"1811","12","2"
"3457","12","3"
"797","12","5"
"403","12","8"
"284","12","9"
"239","12","10"
"170141","12","12"
"1303","12","16"
"903","12","17"
"1296","12","22"
"31","12","33"
"11","12","41"
"102","12","53"
"1039","12","58"
"1142","12","64"
"43","12","96"
"5457","12","114"
"733","12","134"
"3","12","153"
"70","12","154"
"197","12","197"
"312","12","219"
"192","12","227"
"2","12","236"
"27","12","242"
"579","12","248"
"2096","12","256"
"236","12","259"
"397","12","277"
"4","12","296"
"136","12","305"
"16","12","306"
"133","12","317"
"67","12","348"
"531","12","367"
"88","12","368"
"2","12","378"
"55","12","402"
"5","12","423"
"81","12","432"
"12","12","451"
"10","12","452"
"310","12","522"
"8","12","523"
"28","12","538"
"136","12","543"
"80","12","572"
"297","12","578"
"224","12","580"
"3197","12","581"
"3","12","596"
"510","12","598"
"437","12","603"
"8","12","623"
"15","12","624"
"66","12","722"
"1","12","817"
"1903","12","820"
"9","12","854"
"54","12","869"
"179","12","905"
"379","12","942"
"7","12","981"
"31","12","990"
"15","12","991"
"8","12","997"
"3","12","1014"
"31","12","1018"
"5","12","1081"
"50","12","1083"
"557","12","1124"
"90","12","1158"
"106","12","1259"
"5","12","1384"
"249","12","1386"
"33","12","1399"
"3","12","1435"
"6","12","1461"
"12","12","1470"
"1","12","1488"
"17","12","1565"
"3","12","1702"
"3","12","1848"
"2","12","1871"
"30","12","1925"
"149","12","2054"
"224","12","2193"
"721","12","2314"
"46","12","2358"
"68","12","2387"
"8","12","2426"
"96","12","2531"
"90","12","2556"
"3","12","2587"
"29","12","2754"
"6","12","2763"
"5","12","3235"
"2","12","3248"
"3","12","3318"
"1","12","3385"
"77","12","3496"
"178","12","3586"
"2","12","3666"
"617","12","3849"
"25","12","3961"
"51","12","3981"
"4","12","4037"
"31","12","4087"
"41","12","4088"
"2","12","4190"
"64","12","4196"
"5","12","4254"
"53","12","4452"
"8","12","4597"
"1","12","4679"
"63","12","4928"
"8","12","4945"
"272","12","4985"
"2","12","5171"
"9","12","5192"
"166","12","5223"
"45","12","5382"
"16","12","5401"
"103","12","5486"
"182","12","5569"
"17","12","5600"
"85","12","5608"
"1","12","5670"
"1","12","5728"
"9","12","5827"
"23","12","5852"
"32","12","5871"
"1","12","5989"
"22","12","5990"
"1","12","6023"
"33","12","6067"
"1","12","6108"
"14","12","6129"
"18","12","6244"
"1","12","6418"
"42","12","6439"
"10","12","6458"
"5","12","6540"
"115","12","7003"
"15","12","7735"
"6","12","7917"
"18","12","7967"
"22","12","7978"
"1","12","7979"
"85","12","7989"
"2","12","8011"
"3","12","8112"
"6","12","8241"
"5","12","8318"
"5","12","8454"
"89","12","8512"
"1","12","8746"
"7","12","8908"
"4","12","9020"
"55","12","9069"
"1","12","9182"
"3","12","9278"
"3","12","9298"
"5","12","9374"
"1","12","9468"
"8","12","9745"
"9","12","9914"
"108","12","10079"
"9","12","10256"
"9","12","10313"
"10","12","10477"
"3","12","10502"
"1","12","10522"
"2","12","10712"
"4","12","10725"
"12","12","10776"
"2","12","10876"
"5","12","11099"
"1","12","11137"
"12","12","11529"
"21","12","11768"
"4","12","11785"
"9","12","11839"
"9","12","11878"
"15","12","11950"
"2","12","12296"
"1","12","12607"
"1","12","12861"
"11","12","12862"
"1","12","13458"
"12","12","13591"
"13","12","13707"
"2","12","13930"
"3","12","13959"
"8","12","14868"
"7","12","14881"
"3","12","14948"
"1","12","15481"
"62","12","15516"
"6","12","15517"
"33","12","15627"
"12","12","15811"
"17","12","16088"
"107","12","17310"
"2","12","18314"
"1","12","18433"
"3","12","18571"
"2","12","18759"
"24","12","19432"
"2","12","20013"
"6","12","20115"
"10","12","20202"
"4","12","20301"
"6","12","20353"
"1","12","20400"
"4","12","20464"
"3","12","20911"
"5","12","21030"
"5","12","21488"
"1","12","22444"
"1","12","22917"
"3","12","23453"
"2","12","24136"
"2","12","25081"
"1","12","25535"
"1","12","25907"
"2","12","25967"
"3","12","26113"
"5","12","27528"
"1","12","29378"
"2","12","31474"
"1","12","32472"
"2","12","33127"
"2","12","33603"
"1","12","34447"
"1","12","34469"
"101","12","34480"
"1","12","34777"
"2","12","36000"
"4","12","36252"
"1","12","42252"
"3","12","42254"
"1","12","42953"
"9","12","43046"
"2","12","45137"
"64","12","45162"
"304","12","46426"
"2","12","46457"
"2","12","48213"
"1","12","52060"
"18","12","53836"
"3","12","54726"
"10","12","56975"
"2","12","57216"
"11","12","58202"
"311","12","58338"
"117","12","59767"
"11","12","60010"
"2","12","63066"
"3","12","64139"
"9","12","67245"
"1","12","67746"
"24","12","67868"
"1","12","69409"
"19","12","70885"
"2","12","72390"
"2","12","73694"
"1","12","74984"
"1","12","78243"
"11","12","83676"
"48","12","84917"
"1","12","101409"
"23","12","104797"
"16","12","109459"
"456","16","1"
"7492","16","2"
"6183","16","3"
"3105","16","5"
"3183","16","8"
"1481","16","9"
"5226","16","10"
"1303","16","12"
"645666","16","16"
"4062","16","17"
"3611","16","22"
"124","16","33"
"115","16","41"
"1546","16","53"
"7578","16","58"
"6574","16","64"
"215","16","96"
"9782","16","114"
"3777","16","134"
"27","16","153"
"140","16","154"
"2203","16","197"
"1178","16","219"
"1292","16","227"
"66","16","236"
"173","16","242"
"4525","16","248"
"3682","16","256"
"2054","16","259"
"1561","16","277"
"95","16","296"
"1021","16","305"
"176","16","306"
"2019","16","317"
"1098","16","348"
"1283","16","367"
"922","16","368"
"48","16","378"
"1024","16","402"
"156","16","423"
"3311","16","432"
"62","16","451"
"668","16","452"
"2990","16","522"
"309","16","523"
"59","16","538"
"1786","16","543"
"740","16","572"
"2931","16","578"
"1239","16","580"
"847","16","581"
"24","16","596"
"3777","16","598"
"1482","16","603"
"90","16","623"
"142","16","624"
"119","16","722"
"21","16","817"
"2234","16","820"
"56","16","824"
"1675","16","854"
"269","16","869"
"323","16","905"
"2610","16","942"
"10","16","981"
"445","16","990"
"43","16","991"
"3301","16","997"
"52","16","1014"
"162","16","1018"
"18","16","1081"
"369","16","1083"
"2082","16","1124"
"3432","16","1158"
"301","16","1259"
"86","16","1384"
"1952","16","1386"
"46","16","1398"
"620","16","1399"
"12","16","1435"
"145","16","1461"
"356","16","1470"
"90","16","1488"
"175","16","1565"
"709","16","1702"
"313","16","1848"
"334","16","1871"
"150","16","1925"
"781","16","2054"
"1586","16","2193"
"4854","16","2314"
"213","16","2358"
"2","16","2377"
"454","16","2387"
"140","16","2426"
"3894","16","2531"
"545","16","2556"
"42","16","2587"
"189","16","2751"
"254","16","2754"
"117","16","2763"
"74","16","3145"
"6","16","3158"
"9","16","3208"
"102","16","3235"
"9","16","3248"
"82","16","3318"
"6","16","3385"
"582","16","3496"
